0,0.00999903678894
1,0.0142629146576
2,0.0157511234283
3,0.0142109394073
4,0.0137310028076
5,0.0139689445496
6,0.0143330097198
7,0.0143342018127
8,0.0144021511078
9,0.0143320560455
10,0.0137159824371
11,0.0151698589325
12,0.0144760608673
13,0.0151040554047
14,0.0137979984283
15,0.0143928527832
16,0.0173590183258
17,0.0145509243011
18,0.0142300128937
19,0.0151779651642
20,0.0149748325348
21,0.0154559612274
22,0.0151779651642
23,0.0156190395355
24,0.015477180481
25,0.0152699947357
26,0.0155339241028
27,0.0155968666077
28,0.0158369541168
29,0.0161390304565
30,0.0165140628815
31,0.0162608623505
32,0.0153579711914
33,0.0160081386566
34,0.0160779953003
35,0.0167820453644
36,0.015860080719
37,0.0155389308929
38,0.0165030956268
39,0.016939163208
40,0.0172810554504
41,0.0167169570923
42,0.0169379711151
43,0.0169379711151
44,0.0168659687042
45,0.0167980194092
46,0.0164389610291
47,0.0170350074768
48,0.0171799659729
49,0.0169479846954
50,0.017147064209
51,0.0165522098541
52,0.0161168575287
53,0.0181589126587
54,0.0182058811188
55,0.0171728134155
56,0.0168809890747
57,0.0172760486603
58,0.0175499916077
59,0.0174200534821
60,0.0178129673004
61,0.0187430381775
62,0.0181300640106
63,0.0189800262451
64,0.018581867218
65,0.019119977951
66,0.0188250541687
67,0.0188188552856
68,0.0188539028168
69,0.0195429325104
70,0.0193197727203
71,0.0189590454102
72,0.0191259384155
73,0.0197999477386
74,0.0195870399475
75,0.0192360877991
76,0.019562959671
77,0.0197458267212
78,0.019767999649
79,0.0187079906464
80,0.0199329853058
81,0.0193250179291
82,0.0201418399811
83,0.0194048881531
84,0.0203330516815
85,0.0199551582336
86,0.0226449966431
87,0.0205428600311
88,0.0199389457703
89,0.0199999809265
90,0.0201580524445
91,0.0202980041504
92,0.0203900337219
93,0.0201570987701
94,0.0208761692047
95,0.0356180667877
96,0.0214560031891
97,0.0216488838196
98,0.0205118656158
99,0.0205171108246
100,0.0210030078888
101,0.0209279060364
102,0.0212001800537
103,0.0207917690277
104,0.0209629535675
105,0.0211939811707
106,0.0221970081329
107,0.0218060016632
108,0.021253824234
109,0.0217821598053
110,0.0215001106262
111,0.0216829776764
112,0.0215628147125
113,0.0216639041901
114,0.0227611064911
115,0.0217571258545
116,0.0221619606018
117,0.0222859382629
118,0.0215198993683
119,0.0219330787659
120,0.0222339630127
121,0.0218091011047
122,0.0225419998169
123,0.0221989154816
124,0.0219581127167
125,0.0228040218353
126,0.0223159790039
127,0.0227799415588
128,0.0229041576385
129,0.0228049755096
130,0.0239150524139
131,0.023148059845
132,0.0228228569031
133,0.0236740112305
134,0.0238609313965
135,0.0230798721313
136,0.023913860321
137,0.0235910415649
138,0.023087978363
139,0.0247459411621
140,0.0240759849548
141,0.0238838195801
142,0.0230660438538
143,0.0233521461487
144,0.0237991809845
145,0.0231070518494
146,0.0252048969269
147,0.0229210853577
148,0.0229389667511
149,0.0234482288361
150,0.0230529308319
151,0.023185968399
152,0.0240430831909
153,0.0241889953613
154,0.0248038768768
155,0.0245249271393
156,0.0245690345764
157,0.0245759487152
158,0.0249030590057
159,0.0246090888977
160,0.0248808860779
161,0.0245809555054
162,0.0252959728241
163,0.023933172226
164,0.0257141590118
165,0.0253620147705
166,0.0243000984192
167,0.0265130996704
168,0.0255851745605
169,0.0251841545105
170,0.0247609615326
171,0.0257208347321
172,0.0253601074219
173,0.0260989665985
174,0.0258300304413
175,0.0258891582489
176,0.0271739959717
177,0.0260078907013
178,0.024482011795
179,0.026340007782
180,0.0262839794159
181,0.0265009403229
182,0.0264139175415
183,0.0262048244476
184,0.0267751216888
185,0.0275840759277
186,0.0276439189911
187,0.0273630619049
188,0.0280680656433
189,0.0267341136932
190,0.0270261764526
191,0.0264029502869
192,0.0273659229279
193,0.0263590812683
194,0.03151512146
195,0.0271849632263
196,0.0272181034088
197,0.0278370380402
198,0.0281369686127
199,0.0268399715424
200,0.0273499488831
201,0.0277488231659
202,0.0275049209595
203,0.0280900001526
204,0.0297160148621
205,0.0291759967804
206,0.0284199714661
